# x,y
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-1.000000000000000056e-01
1.073453320603787731e-01,-1.131906141904176315e-02
9.390695378617000544e-02,-1.111144547211459221e-01
2.109855703932395077e-01,-3.505453679425795527e-02
1.871162548763355415e-01,-1.329081016022125861e-01
3.109290112846055387e-01,-6.796005448866306031e-02
2.786578919106891261e-01,-1.634131799516077566e-01
4.072288059110498737e-01,-1.080791236868817312e-01
3.685794437575616311e-01,-2.012766910145951105e-01
5.002811533915770825e-01,-1.532024195396144706e-01
4.570264280056981487e-01,-2.440769482580765759e-01
5.908554038684504794e-01,-2.009954397605685228e-01
5.443707874541260372e-01,-2.902751946570642505e-01
6.792081549818771435e-01,-2.504898803189012924e-01
6.309492576946710285e-01,-3.387666102692873382e-01
7.663160328145873779e-01,-3.007088386085366438e-01
7.175186124147107103e-01,-3.884533589826867916e-01
8.533262796408570550e-01,-3.504586983865930483e-01
8.045345136075724435e-01,-4.377923103295616736e-01
