# x,y
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-1.000000000000000056e-01
1.060041882563215188e-01,-1.031306930708577110e-02
9.482415697398940968e-02,-1.109631176300710370e-01
2.087277784379952539e-01,-3.079900604536614170e-02
1.899312732251363933e-01,-1.302043862145064734e-01
3.078374545095400316e-01,-5.976233269617722138e-02
2.127009809623946479e-01,-3.111438941114218551e-02
2.726180196450802007e-01,-1.564412454780611805e-01
3.092314153785040154e-01,-6.466463291700068339e-02
3.619192359318103569e-01,-1.973025197610663029e-01
4.015106030055285435e-01,-1.063686525906431257e-01
4.514442854659820314e-01,-2.397709719302729137e-01
4.924280834554566888e-01,-1.492372200242498559e-01
5.415138291667206394e-01,-2.826766542065536902e-01
5.827326935377050710e-01,-1.920603908583224939e-01
4.503525769102649234e-01,-2.422087699453533416e-01
5.415712330585099599e-01,-2.834821054974538956e-01
4.918252671679431698e-01,-1.512223428796168612e-01
5.829366562022745279e-01,-1.925369595962919955e-01
