# x,y
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-1.000000000000000056e-01
1.067163008527674539e-01,-1.118075649816364404e-02
9.398203174725575093e-02,-1.114933519964386582e-01
2.097572244115178952e-01,-3.406873522789228420e-02
1.878601654145849453e-01,-1.328222100633848490e-01
3.093813499270050005e-01,-6.412587308794984176e-02
2.812356063053736976e-01,-1.612232250268139655e-01
4.062416444134756555e-01,-9.844625936453303694e-02
3.742571123640151542e-01,-1.942095072762403118e-01
5.008901762604542895e-01,-1.355106616827672639e-01
4.079452821979951960e-01,-9.960925412747727303e-02
5.389256551897915193e-01,-4.437298870882204482e-02
5.003417271518684206e-01,-1.373081087575991344e-01
6.311027599245877528e-01,-8.434853012722108578e-02
5.391735340969522339e-01,-4.547629872911353871e-02
5.925063610228487043e-01,-1.767695630519099392e-01
6.310613361570680535e-01,-8.479600352906750682e-02
5.001968165995851479e-01,-1.387494693223912112e-01
5.925568357066228753e-01,-1.771837603910854098e-01
