# x,y
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-1.000000000000000056e-01
1.062657805796568961e-01,-1.062927925269081982e-02
9.451476093566066328e-02,-1.111607928516923638e-01
2.091124798224234249e-01,-3.198984103760715847e-02
1.891865662156013983e-01,-1.311073448644099471e-01
3.079524434997827353e-01,-6.289432863873675728e-02
2.135934980749642775e-01,-3.210414477872537697e-02
2.697121557972688155e-01,-1.587274172515545367e-01
3.095040666388803041e-01,-6.833133953525416526e-02
3.571148510198137727e-01,-2.028554513539378990e-01
4.004472146039115832e-01,-1.136434422902760644e-01
4.443913202991273126e-01,-2.491151105648012065e-01
4.896939859692771568e-01,-1.606540718424679381e-01
5.318606383336992316e-01,-2.964192658244462764e-01
5.780197147786159118e-01,-2.081969798971915753e-01
6.198238575672017081e-01,-3.438134428983627977e-01
6.660605047507413001e-01,-2.554418150016945499e-01
5.310293611684149262e-01,-2.982988017906453293e-01
5.771918021505882956e-01,-2.096895956147334372e-01
