# x,y
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-1.000000000000000056e-01
1.033789599414340482e-01,-1.136428017403031190e-02
4.725773432545655496e-03,0.000000000000000000e+00
8.409045289402497514e-02,-1.132953903408646379e-01
1.057409943176970818e-01,-1.742182383783408284e-02
1.777959541606616845e-01,-1.413501366503728263e-01
2.028435545650287553e-01,-4.581668401107071714e-02
2.724730261713189661e-01,-1.708028976435015112e-01
1.769278453531124840e-01,-1.423828534221439901e-01
2.427306562973367554e-01,-2.673760345361984037e-01
2.726056570992039796e-01,-1.728244444132330249e-01
3.374112777386940598e-01,-2.991221834540914171e-01
2.424166864080395112e-01,-2.685473924593275719e-01
3.071458921110946649e-01,-3.947271041464587293e-01
3.372806565516127675e-01,-2.998689338309850072e-01
2.116375164541563214e-01,-3.659372836547229446e-01
2.418252514451277591e-01,-2.709007586893916186e-01
3.065439799777115448e-01,-3.969429304400335923e-01
3.369688752198735648e-01,-3.017816758727551174e-01
