# x,y
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-1.000000000000000056e-01
1.100758345183185938e-01,-1.754671298121434492e-02
9.012004417940876200e-02,-1.166794889669865443e-01
2.129361387408518769e-01,-5.339752328238797641e-02
1.785679213411344723e-01,-1.488383198337005497e-01
3.085878136231803293e-01,-1.007195619350638449e-01
2.644378270594792135e-01,-1.921613285083810796e-01
3.983363909018701188e-01,-1.547635754912768946e-01
3.481520672326494092e-01,-2.429722476904220552e-01
4.833838280527495979e-01,-2.129301868589743019e-01
4.013971710695836692e-01,-1.576168464371386357e-01
5.423992076043336885e-01,-1.347428934164285608e-01
4.612491383370224129e-01,-7.787301409980668110e-02
6.004485104116208394e-01,-5.450490170062387285e-02
5.428006811246106622e-01,-1.375190797938588561e-01
5.162850106265656214e-01,0.000000000000000000e+00
5.997437429610157356e-01,-5.538292445863898794e-02
4.613609087566853395e-01,-8.379342095465003304e-02
5.447881499534654726e-01,-1.390266000186212991e-01
